pkt_index,size,RTT,port
3655,64,20.47,1200
3656,64,20.67,1200
3657,64,23.47,1200
3658,64,20.09,1200
3659,64,19.49,1200
3660,64,18.81,1200
3661,64,19.37,1200
3662,64,19.48,1200
3663,64,19.11,1200
3664,64,18.81,1200
3665,64,20.14,1200
3666,64,19.66,1200
3667,64,20.44,1200
3668,64,20.06,1200
3669,64,25.80,1200
3670,64,21.30,1200
3671,64,20.56,1200
3672,64,19.24,1200
3673,64,20.09,1200
3674,64,20.71,1200
3675,64,20.29,1200
3676,64,19.97,1200
3677,64,19.95,1200
3678,64,22.79,1200
3679,64,19.63,1200
3680,64,21.49,1200
3681,64,22.14,1200
3682,64,20.64,1200
3683,64,19.95,1200
3684,64,20.07,1200
3685,64,23.63,1200
3686,64,20.07,1200
3687,64,19.59,1200
3688,64,19.04,1200
3689,64,19.67,1200
3690,64,19.84,1200
3691,64,19.64,1200
3692,64,19.32,1200
3693,64,21.36,1200
3694,64,22.95,1200
3695,64,20.38,1200
3696,64,18.95,1200
3697,64,20.14,1200
3698,64,19.73,1200
3699,64,19.20,1200
3700,64,19.61,1200
3701,64,24.71,1200
3702,64,19.94,1200
3703,64,19.38,1200
3704,64,19.12,1200
3705,64,21.02,1200
3706,64,21.11,1200
3707,64,20.03,1200
3708,64,20.28,1200
3709,64,19.82,1200
3710,64,22.98,1200
3711,64,19.55,1200
3712,64,20.11,1200
3713,64,20.05,1200
3714,64,19.81,1200
3715,64,19.15,1200
3716,64,19.54,1200
3717,64,21.87,1200
3718,64,20.59,1200
3719,64,20.73,1200
3720,64,19.72,1200
3721,64,19.96,1200
3722,64,19.66,1200
3723,64,19.59,1200
3724,64,19.07,1200
3725,64,19.63,1200
3726,64,19.98,1200
3727,64,19.44,1200
3728,64,18.59,1200
3729,64,19.83,1200
3730,64,19.49,1200
3731,64,20.10,1200
3732,64,21.72,1200
3733,64,26.22,1200
3734,64,20.17,1200
3735,64,19.39,1200
3736,64,18.71,1200
3737,64,20.56,1200
3738,64,19.63,1200
3739,64,21.19,1200
3740,64,20.13,1200
3741,64,19.67,1200
3742,64,22.61,1200
3743,64,19.70,1200
3744,64,22.25,1200
3745,64,21.46,1200
3746,64,19.45,1200
3747,64,19.54,1200
3748,64,20.05,1200
3749,64,22.79,1200
3750,64,19.62,1200
3751,64,19.05,1200
3752,64,19.49,1200
3753,64,20.14,1200
3754,64,19.81,1200
3755,64,20.02,1200
3756,64,19.96,1200
3757,64,21.07,1200
3758,64,21.41,1200
3759,64,18.90,1200
3760,64,22.14,1200
3761,64,20.23,1200
3762,64,19.88,1200
3763,64,19.92,1200
3764,64,19.36,1200
3765,64,20.87,1200
3766,64,19.60,1200
3767,64,19.30,1200
3768,64,19.40,1200
3769,64,20.70,1200
3770,64,21.71,1200
3771,64,20.41,1200
3772,64,19.24,1200
3773,64,19.46,1200
3774,64,22.72,1200
3775,64,19.80,1200
3776,64,19.52,1200
3777,64,20.22,1200
3778,64,19.90,1200
3779,64,18.74,1200
3780,64,18.76,1200
3781,64,23.02,1200
3782,64,20.55,1200
3783,64,20.46,1200
3784,64,18.86,1200
3785,64,20.36,1200
3786,64,19.84,1200
3787,64,19.44,1200
3788,64,19.57,1200
3789,64,19.80,1200
3790,64,20.10,1200
3791,64,19.32,1200
3792,64,19.07,1200
3793,64,23.55,1200
3794,64,20.01,1200
3795,64,20.18,1200
3796,64,20.44,1200
3797,64,23.07,1200
3798,64,20.25,1200
3799,64,19.51,1200
3800,64,18.95,1200
3801,64,19.86,1200
3802,64,19.84,1200
3803,64,19.14,1200
3804,64,19.91,1200
3805,64,20.24,1200
3806,64,22.82,1200
3807,64,19.92,1200
3808,64,20.77,1200
3809,64,31.36,1200
3810,64,20.35,1200
3811,64,19.18,1200
3812,64,19.49,1200
3813,64,23.94,1200
3814,64,19.60,1200
3815,64,19.32,1200
3816,64,18.99,1200
3817,64,19.97,1200
3818,64,19.58,1200
3819,64,19.19,1200
3820,64,20.83,1200
3821,64,20.58,1200
3822,64,20.19,1200
3823,64,19.88,1200
3824,64,19.32,1200
3825,64,19.83,1200
3826,64,20.00,1200
3827,64,19.04,1200
3828,64,19.46,1200
3829,64,25.68,1200
3830,64,19.80,1200
3831,64,19.00,1200
3832,64,19.84,1200
3833,64,21.29,1200
3834,64,20.77,1200
3835,64,19.38,1200
3836,64,19.92,1200
3837,64,19.36,1200
3838,64,23.31,1200
3839,64,19.36,1200
3840,64,19.27,1200
3841,64,22.22,1200
3842,64,19.74,1200
3843,64,19.79,1200
3844,64,19.81,1200
3845,64,26.67,1200
3846,64,21.64,1200
3847,64,19.75,1200
3848,64,18.81,1200
3849,64,20.29,1200
3850,64,20.17,1200
3851,64,19.89,1200
3852,64,19.38,1200
3853,64,20.29,1200
3854,64,19.68,1200
3855,64,19.60,1200
3856,64,19.39,1200
3857,64,19.91,1200
3858,64,23.69,1200
3859,64,21.03,1200
3860,64,19.69,1200
3861,64,21.36,1200
3862,64,19.64,1200
3863,64,19.67,1200
3864,64,19.10,1200
3865,64,20.68,1200
3866,64,20.09,1200
3867,64,19.20,1200
3868,64,18.88,1200
3869,64,21.91,1200
3870,64,23.79,1200
3871,64,21.81,1200
3872,64,21.01,1200
3873,64,19.93,1200
3874,64,20.45,1200
3875,64,19.79,1200
3876,64,19.82,1200
3877,64,22.62,1200
3878,64,19.70,1200
3879,64,19.17,1200
3880,64,19.31,1200
3881,64,19.39,1200
3882,64,19.80,1200
3883,64,25.78,1200
3884,64,20.59,1200
3885,64,19.78,1200
3886,64,19.77,1200
3887,64,18.84,1200
3888,64,19.40,1200
3889,64,19.50,1200
3890,64,20.79,1200
3891,64,19.45,1200
3892,64,19.25,1200
3893,64,22.71,1200
3894,64,19.62,1200
3895,64,19.25,1200
3896,64,20.93,1200
3897,64,21.68,1200
3898,64,19.65,1200
3899,64,19.11,1200
3900,64,19.67,1200
3901,64,19.36,1200
3902,64,22.58,1200
3903,64,19.38,1200
3904,64,20.15,1200
3905,64,20.65,1200
3906,64,20.82,1200
3907,64,23.03,1200
3908,64,20.93,1200
3909,64,25.83,1200
3910,64,21.04,1200
3911,64,19.00,1200
3912,64,18.74,1200
3913,64,20.29,1200
3914,64,20.35,1200
3915,64,19.34,1200
3916,64,19.51,1200
3917,64,20.20,1200
3918,64,20.13,1200
3919,64,19.36,1200
3920,64,19.23,1200
3921,64,21.20,1200
3922,64,21.11,1200
3923,64,19.18,1200
3924,64,19.38,1200
3925,64,21.33,1200
3926,64,19.54,1200
3927,64,19.10,1200
3928,64,18.97,1200
3929,64,19.75,1200
3930,64,20.08,1200
3931,64,18.77,1200
3932,64,19.60,1200
3933,64,19.49,1200
3934,64,26.01,1200
3935,64,21.08,1200
3936,64,19.95,1200
3937,64,19.50,1200
3938,64,19.73,1200
3939,64,23.01,1200
3940,64,19.82,1200
3941,64,23.87,1200
3942,64,19.99,1200
3943,64,18.98,1200
3944,64,18.98,1200
3945,64,19.72,1200
3946,64,21.15,1200
3947,64,20.75,1200
3948,64,20.69,1200
3949,64,19.88,1200
3950,64,20.36,1200
3951,64,19.50,1200
3952,64,19.54,1200
3953,64,20.33,1200
3954,64,20.39,1200
3955,64,19.76,1200
3956,64,21.82,1200
3957,64,20.53,1200
3958,64,19.18,1200
3959,64,24.44,1200
3960,64,21.13,1200
3961,64,22.70,1200
3962,64,21.08,1200
3963,64,19.23,1200
3964,64,19.04,1200
3965,64,19.47,1200
3966,64,22.81,1200
3967,64,19.46,1200
3968,64,19.11,1200
3969,64,20.04,1200
3970,64,20.02,1200
3971,64,20.52,1200
3972,64,21.80,1200
3973,64,25.01,1200
3974,64,19.87,1200
3975,64,19.66,1200
3976,64,19.09,1200
3977,64,20.04,1200
3978,64,19.42,1200
3979,64,19.03,1200
3980,64,19.24,1200
3981,64,19.78,1200
3982,64,20.07,1200
3983,64,19.55,1200
3984,64,20.36,1200
3985,64,22.14,1200
3986,64,20.15,1200
3987,64,19.39,1200
3988,64,20.80,1200
3989,64,25.19,1200
3990,64,19.93,1200
3991,64,19.26,1200
3992,64,18.84,1200
3993,64,19.26,1200
3994,64,19.99,1200
3995,64,18.95,1200
3996,64,18.94,1200
3997,64,20.22,1200
3998,64,22.00,1200
3999,64,20.21,1200
4000,64,21.20,1200
4001,64,20.15,1200
4002,64,20.39,1200
4003,64,19.50,1200
4004,64,19.76,1200
4005,64,26.93,1200
4006,64,20.69,1200
4007,64,20.02,1200
4008,64,18.81,1200
4009,64,20.64,1200
4010,64,21.18,1200
4011,64,20.21,1200
4012,64,19.50,1200
4013,64,19.06,1200
4014,64,19.49,1200
4015,64,19.41,1200
4016,64,18.86,1200
4017,64,19.44,1200
4018,64,19.72,1200
4019,64,19.02,1200
4020,64,19.26,1200
4021,64,25.57,1200
4022,64,20.36,1200
4023,64,20.73,1200
4024,64,19.34,1200
4025,64,19.27,1200
4026,64,20.18,1200
4027,64,19.26,1200
4028,64,19.48,1200
4029,64,19.65,1200
4030,64,22.29,1200
4031,64,19.64,1200
4032,64,19.23,1200
4033,64,19.63,1200
4034,64,19.93,1200
4035,64,20.60,1200
4036,64,21.83,1200
4037,64,27.52,1200
4038,64,19.77,1200
4039,64,18.73,1200
4040,64,18.96,1200
4041,64,20.21,1200
4042,64,20.18,1200
4043,64,19.32,1200
4044,64,19.71,1200
4045,64,19.67,1200
4046,64,20.16,1200
4047,64,20.23,1200
4048,64,20.40,1200
4049,64,21.87,1200
4050,64,20.34,1200
4051,64,20.30,1200
4052,64,19.69,1200
4053,64,21.34,1200
4054,64,22.38,1200
4055,64,19.98,1200
4056,64,19.51,1200
4057,64,19.84,1200
4058,64,20.40,1200
4059,64,19.14,1200
4060,64,19.79,1200
4061,64,21.57,1200
4062,64,21.71,1200
4063,64,19.06,1200
4064,64,19.89,1200
4065,64,20.10,1200
4066,64,20.15,1200
4067,64,19.50,1200
4068,64,19.77,1200
4069,64,25.02,1200
4070,64,19.54,1200
4071,64,19.21,1200
4072,64,22.17,1200
4073,64,20.84,1200
4074,64,20.61,1200
4075,64,19.91,1200
4076,64,19.00,1200
4077,64,19.82,1200
4078,64,20.59,1200
4079,64,19.65,1200
4080,64,19.25,1200
4081,64,19.59,1200
4082,64,19.74,1200
4083,64,19.47,1200
4084,64,19.23,1200
4085,64,22.29,1200
4086,64,23.47,1200
4087,64,20.87,1200
4088,64,19.46,1200
4089,64,20.13,1200
4090,64,20.12,1200
4091,64,18.70,1200
4092,64,19.63,1200
4093,64,19.46,1200
4094,64,23.15,1200
4095,64,19.39,1200
4096,64,19.23,1200
4097,64,20.07,1200
4098,64,21.05,1200
4099,64,20.73,1200
4100,64,20.71,1200
4101,64,22.83,1200
4102,64,20.02,1200
4103,64,21.60,1200
4104,64,19.25,1200
4105,64,20.45,1200
4106,64,20.25,1200
4107,64,19.30,1200
4108,64,19.57,1200
4109,64,19.54,1200
4110,64,19.91,1200
4111,64,19.80,1200
4112,64,20.74,1200
4113,64,19.45,1200
4114,64,20.04,1200
4115,64,19.14,1200
4116,64,19.86,1200
4117,64,22.05,1200
4118,64,20.00,1200
4119,64,19.73,1200
4120,64,19.16,1200
4121,64,20.12,1200
4122,64,19.55,1200
4123,64,18.50,1200
4124,64,20.76,1200
4125,64,20.99,1200
4126,64,22.78,1200
4127,64,18.62,1200
4128,64,19.57,1200
4129,64,19.54,1200
4130,64,19.84,1200
4131,64,18.68,1200
4132,64,19.85,1200
4133,64,25.23,1200
4134,64,20.06,1200
4135,64,19.02,1200
4136,64,20.14,1200
4137,64,21.63,1200
4138,64,20.67,1200
4139,64,20.13,1200
4140,64,19.06,1200
4141,64,20.55,1200
4142,64,20.21,1200
4143,64,19.60,1200
4144,64,19.63,1200
4145,64,19.83,1200
4146,64,19.79,1200
4147,64,19.36,1200
4148,64,18.83,1200
4149,64,21.54,1200
4150,64,22.13,1200
4151,64,20.73,1200
4152,64,19.55,1200
4153,64,22.64,1200
4154,64,19.40,1200
4155,64,18.80,1200
4156,64,19.06,1200
4157,64,19.49,1200
4158,64,20.08,1200
4159,64,19.21,1200
4160,64,19.63,1200
4161,64,20.31,1200
4162,64,21.23,1200
4163,64,21.12,1200
4164,64,19.79,1200
4165,64,24.18,1200
4166,64,20.37,1200
4167,64,19.60,1200
4168,64,18.81,1200
4169,64,19.92,1200
4170,64,19.93,1200
4171,64,19.29,1200
4172,64,19.17,1200
4173,64,19.76,1200
4174,64,19.77,1200
4175,64,19.59,1200
4176,64,20.41,1200
4177,64,20.16,1200
4178,64,19.96,1200
4179,64,18.77,1200
4180,64,18.91,1200
4181,64,23.80,1200
4182,64,19.77,1200
4183,64,19.01,1200
4184,64,18.88,1200
4185,64,22.08,1200
4186,64,19.92,1200
4187,64,19.02,1200
4188,64,20.60,1200
4189,64,21.06,1200
4190,64,21.05,1200
4191,64,19.70,1200
4192,64,19.07,1200
4193,64,19.75,1200
4194,64,19.59,1200
4195,64,18.96,1200
4196,64,19.12,1200
4197,64,21.50,1200
4198,64,19.71,1200
4199,64,19.03,1200
4200,64,19.31,1200
4201,64,24.46,1200
4202,64,20.84,1200
4203,64,19.32,1200
4204,64,19.48,1200
4205,64,19.40,1200
4206,64,19.95,1200
4207,64,19.79,1200
4208,64,19.46,1200
4209,64,19.72,1200
4210,64,19.81,1200
4211,64,18.87,1200
4212,64,19.40,1200
4213,64,29.86,1200
4214,64,22.35,1200
4215,64,20.20,1200
4216,64,20.49,1200
4217,64,20.57,1200
4218,64,19.80,1200
4219,64,19.96,1200
4220,64,19.91,1200
4221,64,19.68,1200
4222,64,22.09,1200
4223,64,19.41,1200
4224,64,19.43,1200
4225,64,20.14,1200
4226,64,21.31,1200
4227,64,20.23,1200
4228,64,20.13,1200
4229,64,24.82,1200
4230,64,20.58,1200
4231,64,19.80,1200
4232,64,20.39,1200
4233,64,19.98,1200
4234,64,45.71,1200
4235,64,22.24,1200
4236,64,19.68,1200
4237,64,21.48,1200
4238,64,22.44,1200
4239,64,19.65,1200
4240,64,19.08,1200
4241,64,19.98,1200
4242,64,20.49,1200
4243,64,19.53,1200
4244,64,19.61,1200
4245,64,25.50,1200
4246,64,19.89,1200
4247,64,19.44,1200
4248,64,19.00,1200
4249,64,20.99,1200
4250,64,21.67,1200
4251,64,20.57,1200
4252,64,20.42,1200
4253,64,20.08,1200
4254,64,21.68,1200
4255,64,19.79,1200
4256,64,20.38,1200
4257,64,20.33,1200
4258,64,19.37,1200
4259,64,19.43,1200
4260,64,18.90,1200
4261,64,23.73,1200
4262,64,24.46,1200
4263,64,21.28,1200
4264,64,21.08,1200
4265,64,20.02,1200
4266,64,19.90,1200
4267,64,19.13,1200
4268,64,19.05,1200
4269,64,19.54,1200
4270,64,20.48,1200
4271,64,19.17,1200
4272,64,19.19,1200
4273,64,19.84,1200
4274,64,19.71,1200
4275,64,19.85,1200
4276,64,21.26,1200
4277,64,25.15,1200
4278,64,19.90,1200
4279,64,20.17,1200
4280,64,18.66,1200
4281,64,19.97,1200
4282,64,19.69,1200
4283,64,19.64,1200
4284,64,20.06,1200
4285,64,19.78,1200
4286,64,20.31,1200
4287,64,22.70,1200
4288,64,21.32,1200
4289,64,20.39,1200
4290,64,20.21,1200
4291,64,19.25,1200
4292,64,19.41,1200
4293,64,27.68,1200
4294,64,19.47,1200
4295,64,18.55,1200
4296,64,19.47,1200
4297,64,19.59,1200
4298,64,20.12,1200
4299,64,19.48,1200
4300,64,20.42,1200
4301,64,21.11,1200
4302,64,20.79,1200
4303,64,19.57,1200
4304,64,18.82,1200
4305,64,19.83,1200
4306,64,20.39,1200
4307,64,19.19,1200
4308,64,19.96,1200
4309,64,21.98,1200
4310,64,19.82,1200
4311,64,19.02,1200
4312,64,18.56,1200
4313,64,19.84,1200
4314,64,20.57,1200
4315,64,19.14,1200
4316,64,19.60,1200
4317,64,19.80,1200
4318,64,22.29,1200
4319,64,19.63,1200
4320,64,19.77,1200
4321,64,20.46,1200
4322,64,19.80,1200
4323,64,19.24,1200
4324,64,19.50,1200
4325,64,24.24,1200
4326,64,21.17,1200
4327,64,20.20,1200
4328,64,19.44,1200
4329,64,19.76,1200
4330,64,20.06,1200
4331,64,22.07,1200
4332,64,19.87,1200
4333,64,19.66,1200
4334,64,19.67,1200
4335,64,19.30,1200
4336,64,19.31,1200
4337,64,19.52,1200
4338,64,20.62,1200
4339,64,20.25,1200
4340,64,20.87,1200
4341,64,27.16,1200
4342,64,20.05,1200
4343,64,18.80,1200
4344,64,18.70,1200
4345,64,20.05,1200
4346,64,19.84,1200
4347,64,19.84,1200
4348,64,23.42,1200
4349,64,20.27,1200
4350,64,22.74,1200
4351,64,20.44,1200
4352,64,20.47,1200
4353,64,20.28,1200
4354,64,19.78,1200
4355,64,19.97,1200
4356,64,19.48,1200
4357,64,23.55,1200
4358,64,19.60,1200
4359,64,19.80,1200
4360,64,19.05,1200
4361,64,21.00,1200
4362,64,19.99,1200
4363,64,21.74,1200
4364,64,21.46,1200
4365,64,20.98,1200
4366,64,20.11,1200
4367,64,19.60,1200
4368,64,19.12,1200
4369,64,20.16,1200
4370,64,19.90,1200
4371,64,19.72,1200
4372,64,19.57,1200
4373,64,21.69,1200
4374,64,19.83,1200
4375,64,19.60,1200
4376,64,19.86,1200
4377,64,21.23,1200
4378,64,20.69,1200
4379,64,19.32,1200
4380,64,19.64,1200
4381,64,19.61,1200
4382,64,22.61,1200
4383,64,19.90,1200
4384,64,18.85,1200
4385,64,19.67,1200
4386,64,19.76,1200
4387,64,19.23,1200
4388,64,19.35,1200
4389,64,25.55,1200
4390,64,20.92,1200
4391,64,19.44,1200
4392,64,19.20,1200
4393,64,20.25,1200
4394,64,19.62,1200
4395,64,18.81,1200
4396,64,19.28,1200
4397,64,19.96,1200
4398,64,19.77,1200
4399,64,19.67,1200
4400,64,18.53,1200
4401,64,20.18,1200
4402,64,20.90,1200
4403,64,20.47,1200
4404,64,19.89,1200
4405,64,24.04,1200
4406,64,19.41,1200
4407,64,19.16,1200
4408,64,18.47,1200
4409,64,19.52,1200
4410,64,19.64,1200
4411,64,19.68,1200
4412,64,18.90,1200
4413,64,19.12,1200
4414,64,27.61,1200
4415,64,21.03,1200
4416,64,20.33,1200
4417,64,20.86,1200
4418,64,20.16,1200
4419,64,19.97,1200
4420,64,20.30,1200
4421,64,22.20,1200
4422,64,19.82,1200
4423,64,19.25,1200
4424,64,19.08,1200
4425,64,19.97,1200
4426,64,20.01,1200
4427,64,29.08,1200
4428,64,20.73,1200
4429,64,19.49,1200
4430,64,20.13,1200
4431,64,19.30,1200
4432,64,19.35,1200
4433,64,20.05,1200
4434,64,19.96,1200
4435,64,19.06,1200
4436,64,19.70,1200
4437,64,22.26,1200
4438,64,19.61,1200
4439,64,24.89,1200
4440,64,21.66,1200
4441,64,29.82,1200
4442,64,20.39,1200
4443,64,19.71,1200
4444,64,19.54,1200
4445,64,19.99,1200
4446,64,22.65,1200
4447,64,19.13,1200
4448,64,19.26,1200
4449,64,19.84,1200
4450,64,19.94,1200
4451,64,27.28,1200
4452,64,20.75,1200
4453,64,24.96,1200
4454,64,20.15,1200
4455,64,19.62,1200
4456,64,19.35,1200
4457,64,19.88,1200
4458,64,19.94,1200
4459,64,19.46,1200
4460,64,19.42,1200
4461,64,19.46,1200
4462,64,20.38,1200
4463,64,19.30,1200
4464,64,19.94,1200
4465,64,20.91,1200
4466,64,20.02,1200
4467,64,19.39,1200
4468,64,19.45,1200
4469,64,23.83,1200
4470,64,19.92,1200
4471,64,19.80,1200
4472,64,19.13,1200
4473,64,20.45,1200
4474,64,19.73,1200
4475,64,19.39,1200
4476,64,19.06,1200
4477,64,20.09,1200
4478,64,24.12,1200
4479,64,20.21,1200
4480,64,19.43,1200
4481,64,20.38,1200
4482,64,20.09,1200
4483,64,19.15,1200
4484,64,20.06,1200
4485,64,22.93,1200
4486,64,19.88,1200
4487,64,18.78,1200
4488,64,18.62,1200
4489,64,20.34,1200
4490,64,22.61,1200
4491,64,20.40,1200
4492,64,20.35,1200
4493,64,20.04,1200
4494,64,19.62,1200
4495,64,19.29,1200
4496,64,19.87,1200
4497,64,19.73,1200
4498,64,19.65,1200
4499,64,19.26,1200
4500,64,19.08,1200
4501,64,22.78,1200
4502,64,20.79,1200
4503,64,20.62,1200
4504,64,20.15,1200
4505,64,20.61,1200
4506,64,20.07,1200
4507,64,19.22,1200
4508,64,19.62,1200
4509,64,20.28,1200
4510,64,22.89,1200
4511,64,19.39,1200
4512,64,20.27,1200
4513,64,20.05,1200
4514,64,19.86,1200
4515,64,21.31,1200
4516,64,21.23,1200
4517,64,24.91,1200
4518,64,20.49,1200
4519,64,19.47,1200
4520,64,19.67,1200
4521,64,19.82,1200
4522,64,19.81,1200
4523,64,19.60,1200
4524,64,19.58,1200
4525,64,19.81,1200
4526,64,20.44,1200
4527,64,28.21,1200
4528,64,20.89,1200
4529,64,20.47,1200
4530,64,20.19,1200
4531,64,20.08,1200
4532,64,19.51,1200
4533,64,24.96,1200
4534,64,19.75,1200
4535,64,19.03,1200
4536,64,19.28,1200
4537,64,20.38,1200
4538,64,20.15,1200
4539,64,19.30,1200
4540,64,19.70,1200
4541,64,20.81,1200
4542,64,22.57,1200
4543,64,18.39,1200
4544,64,19.59,1200
4545,64,19.79,1200
4546,64,20.00,1200
4547,64,19.12,1200
4548,64,19.14,1200
4549,64,24.57,1200
4550,64,20.26,1200
4551,64,18.96,1200
4552,64,19.63,1200
4553,64,21.55,1200
4554,64,21.48,1200
4555,64,19.66,1200
4556,64,19.48,1200
4557,64,20.22,1200
4558,64,20.18,1200
4559,64,20.10,1200
4560,64,19.38,1200
4561,64,20.36,1200
4562,64,20.07,1200
4563,64,19.62,1200
4564,64,19.27,1200
4565,64,21.76,1200
4566,64,21.06,1200
4567,64,19.67,1200
4568,64,18.90,1200
4569,64,19.90,1200
4570,64,19.79,1200
4571,64,19.35,1200
4572,64,19.26,1200
4573,64,19.50,1200
4574,64,20.48,1200
4575,64,19.75,1200
4576,64,20.44,1200
4577,64,20.34,1200
4578,64,21.41,1200
4579,64,21.49,1200
4580,64,19.94,1200
4581,64,23.54,1200
4582,64,19.91,1200
4583,64,19.00,1200
4584,64,19.29,1200
4585,64,19.89,1200
4586,64,20.33,1200
4587,64,19.04,1200
4588,64,19.50,1200
4589,64,19.71,1200
4590,64,19.58,1200
4591,64,24.79,1200
4592,64,20.95,1200
4593,64,20.47,1200
4594,64,20.32,1200
4595,64,19.03,1200
4596,64,18.99,1200
4597,64,20.70,1200
4598,64,20.10,1200
4599,64,19.56,1200
4600,64,19.23,1200
4601,64,19.63,1200
4602,64,20.14,1200
4603,64,19.21,1200
4604,64,20.27,1200
4605,64,21.41,1200
4606,64,23.80,1200
4607,64,18.84,1200
4608,64,19.28,1200
4609,64,19.85,1200
4610,64,20.35,1200
4611,64,19.50,1200
4612,64,19.64,1200
4613,64,24.78,1200
4614,64,20.10,1200
4615,64,19.73,1200
4616,64,20.48,1200
4617,64,21.56,1200
4618,64,20.97,1200
4619,64,19.25,1200
4620,64,19.42,1200
4621,64,19.64,1200
4622,64,19.79,1200
4623,64,19.59,1200
4624,64,19.16,1200
4625,64,20.84,1200
4626,64,19.65,1200
4627,64,19.25,1200
4628,64,18.99,1200
4629,64,25.34,1200
4630,64,21.65,1200
4631,64,20.53,1200
4632,64,19.06,1200
4633,64,20.18,1200
4634,64,20.14,1200
4635,64,19.12,1200
4636,64,19.60,1200
4637,64,19.48,1200
4638,64,22.21,1200
4639,64,20.75,1200
4640,64,20.49,1200
4641,64,19.70,1200
4642,64,24.16,1200
4643,64,20.26,1200
4644,64,20.08,1200
4645,64,25.27,1200
4646,64,19.64,1200
4647,64,19.55,1200
4648,64,19.06,1200
4649,64,20.50,1200
4650,64,19.64,1200
4651,64,19.57,1200
4652,64,19.28,1200
4653,64,19.90,1200
4654,64,20.73,1200
4655,64,21.77,1200
4656,64,20.35,1200
4657,64,19.80,1200
4658,64,19.41,1200
4659,64,19.18,1200
4660,64,19.12,1200
4661,64,22.66,1200
4662,64,19.18,1200
4663,64,19.24,1200
4664,64,18.74,1200
4665,64,20.28,1200
4666,64,19.55,1200
4667,64,25.47,1200
4668,64,21.16,1200
4669,64,21.09,1200
4670,64,22.66,1200
4671,64,19.03,1200
4672,64,20.77,1200
4673,64,19.97,1200
4674,64,20.03,1200
4675,64,20.03,1200
4676,64,19.45,1200
4677,64,23.75,1200
4678,64,19.66,1200
4679,64,20.16,1200
4680,64,21.74,1200
4681,64,25.25,1200
4682,64,20.52,1200
4683,64,19.23,1200
4684,64,19.66,1200
4685,64,19.50,1200
4686,64,19.60,1200
4687,64,19.36,1200
4688,64,19.82,1200
4689,64,19.73,1200
4690,64,19.80,1200
4691,64,19.18,1200
4692,64,20.39,1200
4693,64,22.39,1200
4694,64,19.76,1200
4695,64,19.27,1200
4696,64,18.87,1200
4697,64,20.51,1200
4698,64,20.00,1200
4699,64,18.94,1200
4700,64,19.23,1200
4701,64,19.77,1200
4702,64,20.00,1200
4703,64,18.91,1200
4704,64,20.39,1200
4705,64,20.66,1200
4706,64,22.68,1200
4707,64,19.80,1200
4708,64,19.76,1200
4709,64,24.27,1200
4710,64,20.34,1200
4711,64,19.08,1200
4712,64,19.71,1200
4713,64,19.88,1200
4714,64,20.07,1200
4715,64,19.23,1200
4716,64,19.16,1200
4717,64,19.53,1200
4718,64,20.86,1200
4719,64,21.21,1200
4720,64,18.91,1200
4721,64,20.26,1200
4722,64,19.70,1200
4723,64,24.03,1200
4724,64,19.90,1200
4725,64,26.40,1200
4726,64,20.09,1200
4727,64,19.11,1200
4728,64,19.04,1200
4729,64,20.43,1200
4730,64,26.90,1200
4731,64,20.12,1200
4732,64,19.97,1200
4733,64,19.87,1200
4734,64,22.31,1200
4735,64,19.59,1200
4736,64,18.75,1200
4737,64,19.71,1200
4738,64,19.52,1200
4739,64,19.18,1200
4740,64,19.10,1200
4741,64,22.39,1200
4742,64,25.25,1200
4743,64,22.49,1200
4744,64,21.11,1200
4745,64,22.68,1200
4746,64,20.69,1200
4747,64,19.73,1200
4748,64,19.42,1200
4749,64,19.72,1200
4750,64,19.79,1200
4751,64,19.97,1200
4752,64,18.77,1200
4753,64,20.14,1200
4754,64,20.22,1200
4755,64,20.22,1200
4756,64,20.65,1200
4757,64,22.87,1200
4758,64,19.94,1200
4759,64,18.80,1200
4760,64,19.31,1200
4761,64,19.56,1200
4762,64,19.95,1200
4763,64,19.03,1200
4764,64,19.20,1200
4765,64,19.69,1200
4766,64,19.93,1200
4767,64,20.00,1200
4768,64,20.42,1200
4769,64,24.06,1200
4770,64,20.79,1200
4771,64,19.49,1200
4772,64,21.82,1200
4773,64,24.50,1200
4774,64,20.45,1200
4775,64,19.36,1200
4776,64,19.25,1200
4777,64,19.51,1200
4778,64,19.96,1200
4779,64,19.43,1200
4780,64,20.52,1200
4781,64,20.66,1200
4782,64,21.07,1200
4783,64,19.83,1200
4784,64,18.69,1200
4785,64,20.25,1200
4786,64,20.11,1200
4787,64,19.30,1200
4788,64,20.56,1200
4789,64,23.34,1200
4790,64,20.18,1200
4791,64,19.37,1200
4792,64,19.87,1200
4793,64,20.34,1200
4794,64,21.65,1200
4795,64,19.89,1200
4796,64,19.46,1200
4797,64,19.56,1200
4798,64,22.89,1200
4799,64,19.94,1200
4800,64,20.45,1200
4801,64,20.31,1200
4802,64,20.20,1200
4803,64,18.96,1200
4804,64,19.55,1200
4805,64,24.28,1200
4806,64,20.58,1200
4807,64,20.17,1200
4808,64,19.17,1200
4809,64,20.11,1200
4810,64,19.74,1200
4811,64,19.21,1200
4812,64,19.21,1200
4813,64,19.83,1200
4814,64,19.89,1200
4815,64,19.47,1200
4816,64,19.83,1200
4817,64,19.87,1200
4818,64,21.02,1200
4819,64,21.45,1200
