pkt_index,size,rx_time_ns,tx_time_ns,delta_ns
5676,64,7117881940335429,7117881940337810,2381
5677,64,7117881940338815,7117881940341221,2406
5678,64,7117881940342197,7117881940344603,2406
5679,64,7117881940345582,7117881940347988,2406
5680,64,7117881940348894,7117881940351296,2402
5681,64,7117881940352262,7117881940354675,2413
5682,64,7117881940355635,7117881940358055,2420
5683,64,7117881940359003,7117881940361389,2386
5684,64,7117881940362316,7117881940364723,2407
5685,64,7117881940365693,7117881940368127,2434
5686,64,7117881940369058,7117881940371478,2420
5687,64,7117881940372440,7117881940374823,2383
5688,64,7117881940375747,7117881940378187,2440
5689,64,7117881940379140,7117881940381522,2382
5690,64,7117881940382494,7117881940384935,2441
5691,64,7117881940385900,7117881940388295,2395
5692,64,7117881940389213,7117881940391609,2396
5693,64,7117881940392581,7117881940394983,2402
5694,64,7117881940395938,7117881940398371,2433
5695,64,7117881940399341,7117881940401729,2388
5696,64,7117881940403046,7117881940405497,2451
5697,64,7117881940406444,7117881940408831,2387
5698,64,7117881940409780,7117881940412180,2400
5699,64,7117881940413150,7117881940415523,2373
5700,64,7117881940416467,7117881940418929,2462
5701,64,7117881940419886,7117881940422308,2422
5702,64,7117881940423245,7117881940425675,2430
5703,64,7117881940426645,7117881940429059,2414
5704,64,7117881940430001,7117881940432421,2420
5705,64,7117881940433385,7117881940435814,2429
5706,64,7117881940436744,7117881940439181,2437
5707,64,7117881940440130,7117881940442547,2417
5708,64,7117881940443484,7117881940445893,2409
5709,64,7117881940446843,7117881940449240,2397
5710,64,7117881940450227,7117881940452616,2389
5711,64,7117881940453579,7117881940455983,2404
5712,64,7117881940456961,7117881940459367,2406
5713,64,7117881940460317,7117881940462743,2426
5714,64,7117881940463690,7117881940466145,2455
5715,64,7117881940467135,7117881940469564,2429
5716,64,7117881940470510,7117881940472959,2449
5717,64,7117881940473939,7117881940476333,2394
5718,64,7117881940477303,7117881940479716,2413
5719,64,7117881940480682,7117881940483065,2383
5720,64,7117881940484004,7117881940486447,2443
5721,64,7117881940487431,7117881940489833,2402
5722,64,7117881940490783,7117881940493229,2446
5723,64,7117881940494192,7117881940496600,2408
5724,64,7117881940497540,7117881940499930,2390
5725,64,7117881940500923,7117881940503314,2391
5726,64,7117881940504287,7117881940506681,2394
5727,64,7117881940507660,7117881940510039,2379
5728,64,7117881940510993,7117881940513415,2422
5729,64,7117881940514362,7117881940516764,2402
5730,64,7117881940517690,7117881940520092,2402
5731,64,7117881940521070,7117881940523478,2408
5732,64,7117881940526316,7117881940528691,2375
5733,64,7117881940529660,7117881940532045,2385
5734,64,7117881940532956,7117881940535376,2420
5735,64,7117881940536333,7117881940543145,6812
5736,64,7117881940543249,7117881940545695,2446
5737,64,7117881940546627,7117881940549083,2456
5738,64,7117881940549995,7117881940552406,2411
5739,64,7117881940553341,7117881940555754,2413
5740,64,7117881940556689,7117881940559120,2431
5741,64,7117881940560050,7117881940562461,2411
5742,64,7117881940563381,7117881940565776,2395
5743,64,7117881940566744,7117881940569153,2409
5744,64,7117881940570074,7117881940572469,2395
5745,64,7117881940573459,7117881940575852,2393
5746,64,7117881940576813,7117881940579218,2405
5747,64,7117881940580208,7117881940582603,2395
5748,64,7117881940583586,7117881940585991,2405
5749,64,7117881940586945,7117881940589320,2375
5750,64,7117881940590284,7117881940592701,2417
5751,64,7117881940593676,7117881940596072,2396
5752,64,7117881940597050,7117881940599478,2428
5753,64,7117881940600454,7117881940602854,2400
5754,64,7117881940603814,7117881940606204,2390
5755,64,7117881940607195,7117881940609603,2408
5756,64,7117881940610566,7117881940612940,2374
5757,64,7117881940613917,7117881940616281,2364
5758,64,7117881940617227,7117881940619646,2419
5759,64,7117881940620610,7117881940623004,2394
5760,64,7117881940624858,7117881940627299,2441
5761,64,7117881940628236,7117881940630630,2394
5762,64,7117881940631567,7117881940634041,2474
5763,64,7117881940635010,7117881940637382,2372
5764,64,7117881940638325,7117881940640756,2431
5765,64,7117881940641694,7117881940644138,2444
5766,64,7117881940645107,7117881940647627,2520
5767,64,7117881940648567,7117881940651004,2437
5768,64,7117881940651946,7117881940654398,2452
5769,64,7117881940655341,7117881940657794,2453
5770,64,7117881940658751,7117881940661201,2450
5771,64,7117881940662164,7117881940664578,2414
5772,64,7117881940665529,7117881940667961,2432
5773,64,7117881940668921,7117881940671334,2413
5774,64,7117881940672286,7117881940674704,2418
5775,64,7117881940675641,7117881940678048,2407
5776,64,7117881940678996,7117881940681401,2405
5777,64,7117881940682372,7117881940684764,2392
5778,64,7117881940685734,7117881940688158,2424
5779,64,7117881940689131,7117881940691512,2381
5780,64,7117881940692470,7117881940694953,2483
5781,64,7117881940695918,7117881940698347,2429
5782,64,7117881940699310,7117881940701712,2402
5783,64,7117881940702687,7117881940705075,2388
5784,64,7117881940706063,7117881940708459,2396
5785,64,7117881940709430,7117881940711837,2407
5786,64,7117881940712754,7117881940715169,2415
5787,64,7117881940716161,7117881940718589,2428
5788,64,7117881940719508,7117881940721924,2416
5789,64,7117881940722856,7117881940725241,2385
5790,64,7117881940726195,7117881940728602,2407
5791,64,7117881940729540,7117881940731932,2392
5792,64,7117881940733256,7117881940735659,2403
5793,64,7117881940736616,7117881940739015,2399
5794,64,7117881940739954,7117881940742387,2433
5795,64,7117881940743351,7117881940745736,2385
5796,64,7117881940746702,7117881940749098,2396
5797,64,7117881940750052,7117881940752426,2374
5798,64,7117881940753409,7117881940755907,2498
5799,64,7117881940756869,7117881940759260,2391
5800,64,7117881940760178,7117881940762628,2450
5801,64,7117881940763591,7117881940765994,2403
5802,64,7117881940766980,7117881940769442,2462
5803,64,7117881940770419,7117881940772812,2393
5804,64,7117881940773740,7117881940776155,2415
5805,64,7117881940777074,7117881940779470,2396
5806,64,7117881940780471,7117881940782887,2416
5807,64,7117881940783857,7117881940786253,2396
5808,64,7117881940787146,7117881940789541,2395
5809,64,7117881940790517,7117881940792938,2421
5810,64,7117881940793885,7117881940796313,2428
5811,64,7117881940797272,7117881940799662,2390
5812,64,7117881940800607,7117881940803039,2432
5813,64,7117881940803962,7117881940806348,2386
5814,64,7117881940807299,7117881940809679,2380
5815,64,7117881940810662,7117881940813060,2398
5816,64,7117881940814015,7117881940816432,2417
5817,64,7117881940817391,7117881940819814,2423
5818,64,7117881940820728,7117881940823150,2422
5819,64,7117881940824114,7117881940826505,2391
5820,64,7117881940827446,7117881940829854,2408
5821,64,7117881940830769,7117881940833191,2422
5822,64,7117881940834137,7117881940836541,2404
5823,64,7117881940837536,7117881940839943,2407
5824,64,7117881940841213,7117881940843631,2418
5825,64,7117881940844548,7117881940846937,2389
5826,64,7117881940847878,7117881940850263,2385
5827,64,7117881940851238,7117881940853642,2404
5828,64,7117881940854576,7117881940856976,2400
5829,64,7117881940857952,7117881940860357,2405
5830,64,7117881940861323,7117881940863745,2422
5831,64,7117881940864725,7117881940867139,2414
5832,64,7117881940868055,7117881940870479,2424
5833,64,7117881940871429,7117881940873852,2423
5834,64,7117881940874794,7117881940877214,2420
5835,64,7117881940878182,7117881940880601,2419
5836,64,7117881940881535,7117881940883938,2403
5837,64,7117881940884907,7117881940887326,2419
5838,64,7117881940888260,7117881940890687,2427
5839,64,7117881940891645,7117881940894054,2409
5840,64,7117881940894979,7117881940897410,2431
5841,64,7117881940898359,7117881940900750,2391
5842,64,7117881940901713,7117881940904093,2380
5843,64,7117881940905091,7117881940907488,2397
5844,64,7117881940908448,7117881940910833,2385
5845,64,7117881940911770,7117881940914137,2367
5846,64,7117881940915092,7117881940917484,2392
5847,64,7117881940918440,7117881940920817,2377
5848,64,7117881940921752,7117881940924176,2424
5849,64,7117881940925107,7117881940927511,2404
5850,64,7117881940928438,7117881940930849,2411
5851,64,7117881940931851,7117881940934248,2397
5852,64,7117881940935187,7117881940937561,2374
5853,64,7117881940938557,7117881940940938,2381
5854,64,7117881940941881,7117881940944312,2431
5855,64,7117881940945260,7117881940947629,2369
5856,64,7117881940948944,7117881940951334,2390
5857,64,7117881940952304,7117881940954738,2434
5858,64,7117881940955667,7117881940958050,2383
5859,64,7117881940959010,7117881940961400,2390
5860,64,7117881940964247,7117881940966638,2391
5861,64,7117881940967617,7117881940970010,2393
5862,64,7117881940970996,7117881940973385,2389
5863,64,7117881940974385,7117881940976773,2388
5864,64,7117881940977700,7117881940980098,2398
5865,64,7117881940981078,7117881940983509,2431
5866,64,7117881940984500,7117881940986910,2410
5867,64,7117881940987876,7117881940990259,2383
5868,64,7117881940991192,7117881940993573,2381
5869,64,7117881940994533,7117881940996893,2360
5870,64,7117881940997894,7117881941000288,2394
5871,64,7117881941001278,7117881941003656,2378
5872,64,7117881941004576,7117881941006972,2396
5873,64,7117881941007945,7117881941010358,2413
5874,64,7117881941011308,7117881941013715,2407
5875,64,7117881941014717,7117881941017114,2397
5876,64,7117881941018065,7117881941020462,2397
5877,64,7117881941021395,7117881941023790,2395
5878,64,7117881941024733,7117881941027159,2426
5879,64,7117881941028118,7117881941030540,2422
5880,64,7117881941031468,7117881941033869,2401
5881,64,7117881941034821,7117881941037234,2413
5882,64,7117881941038206,7117881941040636,2430
5883,64,7117881941041588,7117881941044010,2422
5884,64,7117881941044947,7117881941047345,2398
5885,64,7117881941048264,7117881941050657,2393
5886,64,7117881941051639,7117881941054054,2415
5887,64,7117881941055024,7117881941057432,2408
5888,64,7117881941059229,7117881941061648,2419
5889,64,7117881941062611,7117881941064971,2360
5890,64,7117881941065932,7117881941068305,2373
5891,64,7117881941069282,7117881941071662,2380
5892,64,7117881941072615,7117881941075007,2392
5893,64,7117881941076017,7117881941078390,2373
5894,64,7117881941079418,7117881941081831,2413
5895,64,7117881941082829,7117881941085251,2422
5896,64,7117881941086198,7117881941088575,2377
5897,64,7117881941089578,7117881941091949,2371
5898,64,7117881941092920,7117881941095319,2399
5899,64,7117881941096304,7117881941098679,2375
5900,64,7117881941099641,7117881941102030,2389
5901,64,7117881941103029,7117881941105405,2376
5902,64,7117881941106392,7117881941108773,2381
5903,64,7117881941109779,7117881941112157,2378
5904,64,7117881941113151,7117881941115513,2362
5905,64,7117881941116458,7117881941118865,2407
5906,64,7117881941119820,7117881941122236,2416
5907,64,7117881941123190,7117881941125603,2413
5908,64,7117881941126564,7117881941128971,2407
5909,64,7117881941129904,7117881941132292,2388
5910,64,7117881941133246,7117881941135640,2394
5911,64,7117881941136570,7117881941138981,2411
5912,64,7117881941139937,7117881941142302,2365
5913,64,7117881941143274,7117881941145686,2412
5914,64,7117881941146627,7117881941149025,2398
5915,64,7117881941149966,7117881941152383,2417
5916,64,7117881941153303,7117881941155694,2391
5917,64,7117881941156638,7117881941159029,2391
5918,64,7117881941159971,7117881941162365,2394
5919,64,7117881941163285,7117881941165687,2402
5920,64,7117881941167008,7117881941169374,2366
5921,64,7117881941170387,7117881941172756,2369
5922,64,7117881941173723,7117881941176124,2401
5923,64,7117881941177107,7117881941179477,2370
5924,64,7117881941180434,7117881941182793,2359
5925,64,7117881941183787,7117881941186159,2372
5926,64,7117881941187115,7117881941189475,2360
5927,64,7117881941190434,7117881941192837,2403
5928,64,7117881941193773,7117881941196184,2411
5929,64,7117881941197166,7117881941199575,2409
5930,64,7117881941200519,7117881941202902,2383
5931,64,7117881941203881,7117881941206275,2394
5932,64,7117881941207214,7117881941209607,2393
5933,64,7117881941210588,7117881941212948,2360
5934,64,7117881941213943,7117881941216303,2360
5935,64,7117881941217258,7117881941219652,2394
5936,64,7117881941220567,7117881941222974,2407
5937,64,7117881941223950,7117881941226369,2419
5938,64,7117881941227331,7117881941229743,2412
5939,64,7117881941230693,7117881941233072,2379
5940,64,7117881941234031,7117881941236419,2388
5941,64,7117881941237390,7117881941239785,2395
5942,64,7117881941240723,7117881941243101,2378
5943,64,7117881941244035,7117881941246420,2385
5944,64,7117881941247331,7117881941249746,2415
5945,64,7117881941250691,7117881941253082,2391
5946,64,7117881941254015,7117881941256416,2401
5947,64,7117881941257387,7117881941259791,2404
5948,64,7117881941260745,7117881941263124,2379
5949,64,7117881941264090,7117881941266445,2355
5950,64,7117881941267404,7117881941269792,2388
5951,64,7117881941270724,7117881941273116,2392
5952,64,7117881941274425,7117881941276803,2378
5953,64,7117881941277779,7117881941280187,2408
5954,64,7117881941281133,7117881941283529,2396
5955,64,7117881941284512,7117881941286886,2374
5956,64,7117881941287823,7117881941290219,2396
5957,64,7117881941291206,7117881941293611,2405
5958,64,7117881941294561,7117881941296981,2420
5959,64,7117881941297958,7117881941300349,2391
5960,64,7117881941301281,7117881941303705,2424
5961,64,7117881941304676,7117881941307072,2396
5962,64,7117881941308033,7117881941310411,2378
5963,64,7117881941311386,7117881941313791,2405
5964,64,7117881941314730,7117881941317142,2412
5965,64,7117881941318099,7117881941320516,2417
5966,64,7117881941321463,7117881941323856,2393
5967,64,7117881941324830,7117881941327232,2402
5968,64,7117881941328165,7117881941330572,2407
5969,64,7117881941331554,7117881941333930,2376
5970,64,7117881941334896,7117881941337299,2403
5971,64,7117881941338260,7117881941340651,2391
5972,64,7117881941341624,7117881941343993,2369
5973,64,7117881941345015,7117881941347388,2373
5974,64,7117881941348340,7117881941350703,2363
5975,64,7117881941351712,7117881941354091,2379
5976,64,7117881941355031,7117881941357447,2416
5977,64,7117881941358395,7117881941360779,2384
5978,64,7117881941361753,7117881941364137,2384
5979,64,7117881941365090,7117881941367462,2372
5980,64,7117881941368437,7117881941370831,2394
5981,64,7117881941371804,7117881941374243,2439
5982,64,7117881941375151,7117881941377543,2392
5983,64,7117881941378499,7117881941380850,2351
5984,64,7117881941382180,7117881941384601,2421
5985,64,7117881941385564,7117881941387963,2399
5986,64,7117881941388881,7117881941391291,2410
5987,64,7117881941392229,7117881941394616,2387
5988,64,7117881941397188,7117881941399553,2365
5989,64,7117881941400509,7117881941402898,2389
5990,64,7117881941403806,7117881941406241,2435
5991,64,7117881941407168,7117881941409556,2388
5992,64,7117881941410486,7117881941412902,2416
5993,64,7117881941413827,7117881941416232,2405
5994,64,7117881941417152,7117881941419580,2428
5995,64,7117881941420525,7117881941422951,2426
5996,64,7117881941423890,7117881941426291,2401
5997,64,7117881941427223,7117881941429642,2419
5998,64,7117881941430561,7117881941432945,2384
5999,64,7117881941433908,7117881941436309,2401
